raw_record_id,source_db,doc_id_canonical,dedup_reason
2-s2.0-85167350742,,FI_004449,kept
WOS:000402441600024,,FI_004450,kept
2-s2.0-85098950527,,FI_004451,kept
2-s2.0-85205005681,,FI_004452,kept
2-s2.0-105017914558,,FI_004453,kept
2-s2.0-85049380664,,FI_004454,kept
2-s2.0-85073295587,,FI_004455,kept
2-s2.0-85092076479,,FI_004456,kept
2-s2.0-85109049682,,FI_004457,kept
2-s2.0-85122505744,,FI_004458,kept
2-s2.0-85164175947,,FI_004459,kept
2-s2.0-85173880080,,FI_004460,kept
2-s2.0-105020432957,,FI_004461,kept
2-s2.0-105020455144,,FI_004462,kept
2-s2.0-85110192675,,FI_004463,kept
2-s2.0-85122332337,,FI_004464,kept
2-s2.0-85165296639,,FI_004465,kept
2-s2.0-85142245990,,FI_004466,kept
2-s2.0-85179961783,,FI_004467,kept
2-s2.0-105022123662,,FI_004468,kept
2-s2.0-85148030883,,FI_004469,kept
2-s2.0-85150607231,,FI_004470,kept
2-s2.0-105011030185,,FI_004471,kept
2-s2.0-105015192219,,FI_004472,kept
2-s2.0-105020273934,,FI_004473,kept
2-s2.0-105012131364,,FI_004474,kept
2-s2.0-105021130104,,FI_004475,kept
2-s2.0-105020291407,,FI_004476,kept
2-s2.0-105017899645,,FI_004477,kept
2-s2.0-105017592560,,FI_004478,kept
2-s2.0-85160434950,,FI_004479,kept
2-s2.0-85169118438,,FI_004480,kept
2-s2.0-85141744163,,FI_004481,kept
2-s2.0-85144011968,,FI_004482,kept
2-s2.0-85148039099,,FI_004483,kept
2-s2.0-85148011650,,FI_004484,kept
2-s2.0-84925010649,,FI_004485,kept
2-s2.0-85087047169,,FI_004486,kept
WOS:000494643500006,,FI_004487,kept
WOS:000528253200001,,FI_004488,kept
WOS:000506664000017,,FI_004489,kept
2-s2.0-85102648415,,FI_004490,kept
2-s2.0-85087466874,,FI_004491,kept
2-s2.0-85197397573,,FI_004492,kept
2-s2.0-85214385267,,FI_004493,kept
2-s2.0-85214520550,,FI_004494,kept
2-s2.0-105002059972,,FI_004495,kept
2-s2.0-105018211530,,FI_004496,kept
2-s2.0-85061427963,,FI_004497,kept
2-s2.0-85080105319,,FI_004498,kept
2-s2.0-105019250097,,FI_004499,kept
2-s2.0-85146997526,,FI_004500,kept
2-s2.0-105026762854,,FI_004501,kept
WOS:000564652300005,,FI_004502,kept
2-s2.0-85091414102,,FI_004503,kept
2-s2.0-85137388080,,FI_004504,kept
2-s2.0-85167968910,,FI_004505,kept
2-s2.0-105003834993,,FI_004506,kept
WOS:001639327000004,,FI_004507,kept
WOS:000637199400008,,FI_004508,kept
WOS:000807413800009,,FI_004509,kept
WOS:000448017200002,,FI_004510,kept
2-s2.0-105015090356,,FI_004511,kept
2-s2.0-105017551623,,FI_004512,kept
2-s2.0-85161997267,,FI_004513,kept
2-s2.0-85195209244,,FI_004514,kept
2-s2.0-85203274038,,FI_004515,kept
2-s2.0-85217099833,,FI_004516,kept
2-s2.0-85077728113,,FI_004517,kept
2-s2.0-105010847015,,FI_004518,kept
2-s2.0-84906333218,,FI_004519,kept
2-s2.0-85205764050,,FI_004520,kept
2-s2.0-84903727065,,FI_004521,kept
2-s2.0-84903692894,,FI_004522,kept
2-s2.0-84930510243,,FI_004523,kept
2-s2.0-85135744509,,FI_004524,kept
2-s2.0-85144470515,,FI_004525,kept
2-s2.0-85175297061,,FI_004526,kept
2-s2.0-85182553980,,FI_004527,kept
2-s2.0-85198329965,,FI_004528,kept
2-s2.0-84907008577,,FI_004529,kept
2-s2.0-85140621781,,FI_004530,kept
2-s2.0-85176603462,,FI_004531,kept
2-s2.0-85176558091,,FI_004532,kept
2-s2.0-85207906765,,FI_004533,kept
2-s2.0-105024256188,,FI_004534,kept
2-s2.0-85171132615,,FI_004535,kept
2-s2.0-85121544736,,FI_004536,kept
2-s2.0-85122853993,,FI_004537,kept
2-s2.0-85144459667,,FI_004538,kept
2-s2.0-85162058726,,FI_004539,kept
2-s2.0-85090134223,,FI_004540,kept
2-s2.0-85197650584,,FI_004541,kept
2-s2.0-105010479774,,FI_004542,kept
2-s2.0-85116320573,,FI_004543,kept
2-s2.0-84989964085,,FI_004544,kept
2-s2.0-85197574739,,FI_004545,kept
2-s2.0-105019680533,,FI_004546,kept
2-s2.0-85076670762,,FI_004547,kept
2-s2.0-85128668063,,FI_004548,kept
2-s2.0-85135754532,,FI_004549,kept
2-s2.0-85142744874,,FI_004550,kept
2-s2.0-85147672396,,FI_004551,kept
2-s2.0-85179402143,,FI_004552,kept
2-s2.0-105019611025,,FI_004553,kept
2-s2.0-105014426445,,FI_004554,kept
2-s2.0-85153852352,,FI_004555,kept
2-s2.0-85118153068,,FI_004556,kept
2-s2.0-85188804639,,FI_004557,kept
2-s2.0-84930514380,,FI_004558,kept
2-s2.0-85127041469,,FI_004559,kept
2-s2.0-85168687623,,FI_004560,kept
2-s2.0-85176731145,,FI_004561,kept
2-s2.0-85184775388,,FI_004562,kept
2-s2.0-85135762901,,FI_004563,kept
2-s2.0-85176435863,,FI_004564,kept
2-s2.0-85190090025,,FI_004565,kept
2-s2.0-85166395699,,FI_004566,kept
2-s2.0-85093499718,,FI_004567,kept
WOS:001548735200001,,FI_004568,kept
WOS:001642122700003,,FI_004569,kept
WOS:000818916000006,,FI_004570,kept
WOS:001548827500005,,FI_004571,kept
WOS:000968727600007,,FI_004572,kept
WOS:001045436400001,,FI_004573,kept
WOS:001172954000008,,FI_004574,kept
WOS:001304158100004,,FI_004575,kept
WOS:001638880200004,,FI_004576,kept
2-s2.0-85078832203,,FI_004577,kept
WOS:000964988600001,,FI_004578,kept
2-s2.0-84948744789,,FI_004579,kept
2-s2.0-85092912064,,FI_004580,kept
2-s2.0-85095433705,,FI_004581,kept
2-s2.0-85196222241,,FI_004582,kept
2-s2.0-105017905411,,FI_004583,kept
2-s2.0-105021254325,,FI_004584,kept
2-s2.0-85182182079,,FI_004585,kept
2-s2.0-84940274162,,FI_004586,kept
2-s2.0-85207239826,,FI_004587,kept
2-s2.0-105022713474,,FI_004588,kept
2-s2.0-85084128831,,FI_004589,kept
2-s2.0-85153889680,,FI_004590,kept
2-s2.0-85111668731,,FI_004591,kept
2-s2.0-85175252630,,FI_004592,kept
2-s2.0-105018872072,,FI_004593,kept
2-s2.0-85128765851,,FI_004594,kept
2-s2.0-85210182856,,FI_004595,kept
2-s2.0-105005428424,,FI_004596,kept
2-s2.0-85128224801,,FI_004597,kept
2-s2.0-85124949082,,FI_004598,kept
2-s2.0-85166543701,,FI_004599,kept
2-s2.0-85180977802,,FI_004600,kept
2-s2.0-105021311854,,FI_004601,kept
2-s2.0-85153515253,,FI_004602,kept
2-s2.0-85061323079,,FI_004603,kept
2-s2.0-85133735245,,FI_004604,kept
2-s2.0-105019328242,,FI_004605,kept
2-s2.0-105016739872,,FI_004606,kept
2-s2.0-84861591294,,FI_004607,kept
2-s2.0-85139327230,,FI_004608,kept
2-s2.0-85134984927,,FI_004609,kept
2-s2.0-85134956935,,FI_004610,kept
2-s2.0-85134941231,,FI_004611,kept
2-s2.0-85134942963,,FI_004612,kept
2-s2.0-85140814123,,FI_004613,kept
2-s2.0-85134929346,,FI_004614,kept
2-s2.0-85168522426,,FI_004615,kept
2-s2.0-85205087074,,FI_004616,kept
2-s2.0-105009583424,,FI_004617,kept
2-s2.0-85121369158,,FI_004618,kept
2-s2.0-84907657595,,FI_004619,kept
2-s2.0-84951751046,,FI_004620,kept
WOS:001442911100001,,FI_004621,kept
2-s2.0-105020478884,,FI_004622,kept
2-s2.0-105021528536,,FI_004623,kept
2-s2.0-85193956451,,FI_004624,kept
2-s2.0-85096057638,,FI_004625,kept
2-s2.0-85074500834,,FI_004626,kept
2-s2.0-105006893459,,FI_004627,kept
2-s2.0-84968831218,,FI_004628,kept
2-s2.0-105020706869,,FI_004629,kept
2-s2.0-85051210811,,FI_004630,kept
WOS:001337497500003,,FI_004631,kept
WOS:000930939900003,,FI_004632,kept
2-s2.0-85086468053,,FI_004633,kept
2-s2.0-85122218066,,FI_004634,kept
2-s2.0-85130236203,,FI_004635,kept
2-s2.0-85196416064,,FI_004636,kept
2-s2.0-85215780265,,FI_004637,kept
2-s2.0-85058216791,,FI_004638,kept
2-s2.0-105004299824,,FI_004639,kept
WOS:001314231300011,,FI_004640,kept
2-s2.0-85204419657,,FI_004641,kept
2-s2.0-85187946404,,FI_004642,kept
2-s2.0-105025035354,,FI_004643,kept
2-s2.0-85097557898,,FI_004644,kept
2-s2.0-85163627793,,FI_004645,kept
2-s2.0-85129233641,,FI_004646,kept
2-s2.0-85216280742,,FI_004647,kept
2-s2.0-105006738543,,FI_004648,kept
WOS:000449454000056,,FI_004649,kept
WOS:001454984300006,,FI_004650,kept
2-s2.0-85183639893,,FI_004651,kept
WOS:000487309000010,,FI_004652,kept
WOS:000621691400008,,FI_004653,kept
WOS:000961485100002,,FI_004654,kept
2-s2.0-85085767787,,FI_004655,kept
2-s2.0-85115795121,,FI_004656,kept
2-s2.0-85159073165,,FI_004657,kept
2-s2.0-85209110613,,FI_004658,kept
2-s2.0-105002078238,,FI_004659,kept
2-s2.0-85139801042,,FI_004660,kept
WOS:000710204100001,,FI_004661,kept
2-s2.0-85146857749,,FI_004662,kept
2-s2.0-85213502303,,FI_004663,kept
2-s2.0-84884298963,,FI_004664,kept
2-s2.0-85092315136,,FI_004665,kept
2-s2.0-85151909432,,FI_004666,kept
2-s2.0-85194948976,,FI_004667,kept
2-s2.0-105012541245,,FI_004668,kept
2-s2.0-105012509985,,FI_004669,kept
2-s2.0-105003919413,,FI_004670,kept
2-s2.0-85214242787,,FI_004671,kept
2-s2.0-85213962907,,FI_004672,kept
2-s2.0-85168077372,,FI_004673,kept
2-s2.0-84928895178,,FI_004674,kept
WOS:000501410300004,,FI_004675,kept
WOS:000546796700002,,FI_004676,kept
2-s2.0-85130517026,,FI_004677,kept
WOS:000601167300007,,FI_004678,kept
2-s2.0-85140325493,,FI_004679,kept
WOS:001639333500007,,FI_004680,kept
2-s2.0-85159886685,,FI_004681,kept
2-s2.0-85136733076,,FI_004682,kept
2-s2.0-85179084181,,FI_004683,kept
2-s2.0-105003137136,,FI_004684,kept
2-s2.0-85169507332,,FI_004685,kept
2-s2.0-85166118452,,FI_004686,kept
2-s2.0-85134684453,,FI_004687,kept
2-s2.0-105025786476,,FI_004688,kept
2-s2.0-84911490711,,FI_004689,kept
2-s2.0-85052638478,,FI_004690,kept
WOS:000561876900008,,FI_004691,kept
2-s2.0-84958985498,,FI_004692,kept
2-s2.0-105003051324,,FI_004693,kept
2-s2.0-85115842228,,FI_004694,kept
2-s2.0-85060813720,,FI_004695,kept
2-s2.0-85099322509,,FI_004696,kept
2-s2.0-85137176064,,FI_004697,kept
2-s2.0-85082692177,,FI_004698,kept
2-s2.0-84976876665,,FI_004699,kept
2-s2.0-85043575095,,FI_004700,kept
2-s2.0-85130090040,,FI_004701,kept
2-s2.0-85147607385,,FI_004702,kept
2-s2.0-85056445549,,FI_004703,kept
2-s2.0-85129936370,,FI_004704,kept
WOS:000686328400003,,FI_004705,kept
2-s2.0-85217993337,,FI_004706,kept
2-s2.0-84933525270,,FI_004707,kept
2-s2.0-84945949896,,FI_004708,kept
2-s2.0-84958693879,,FI_004709,kept
2-s2.0-84990954654,,FI_004710,kept
2-s2.0-85002563393,,FI_004711,kept
2-s2.0-84971012393,,FI_004712,kept
2-s2.0-84996615338,,FI_004713,kept
2-s2.0-85077551943,,FI_004714,kept
2-s2.0-85085922271,,FI_004715,kept
2-s2.0-85119197464,,FI_004716,kept
2-s2.0-85108087899,,FI_004717,kept
2-s2.0-85131753955,,FI_004718,kept
2-s2.0-85146458733,,FI_004719,kept
2-s2.0-85180421094,,FI_004720,kept
2-s2.0-85180443874,,FI_004721,kept
2-s2.0-85148901781,,FI_004722,kept
2-s2.0-85188937868,,FI_004723,kept
2-s2.0-105005708106,,FI_004724,kept
2-s2.0-105006992079,,FI_004725,kept
2-s2.0-105020805019,,FI_004726,kept
2-s2.0-84938817651,,FI_004727,kept
2-s2.0-105008349700,,FI_004728,kept
2-s2.0-105017177531,,FI_004729,kept
2-s2.0-85110706290,,FI_004730,kept
2-s2.0-85021089429,,FI_004731,kept
2-s2.0-85100167684,,FI_004732,kept
2-s2.0-85105022177,,FI_004733,kept
WOS:000953399900004,,FI_004734,kept
2-s2.0-85021948263,,FI_004735,kept
2-s2.0-85110474806,,FI_004736,kept
2-s2.0-85111685244,,FI_004737,kept
2-s2.0-85141521740,,FI_004738,kept
2-s2.0-85201800526,,FI_004739,kept
WOS:001075087900016,,FI_004740,kept
WOS:001075087900017,,FI_004741,kept
2-s2.0-85147476466,,FI_004742,kept
WOS:001591374000010,,FI_004743,kept
WOS:000444256600013,,FI_004744,kept
WOS:000438024600003,,FI_004745,kept
WOS:000438024600004,,FI_004746,kept
2-s2.0-84978025189,,FI_004747,kept
2-s2.0-105000969274,,FI_004748,kept
2-s2.0-85214519984,,FI_004749,kept
2-s2.0-84924917335,,FI_004750,kept
2-s2.0-84969507062,,FI_004751,kept
2-s2.0-85006325091,,FI_004752,kept
2-s2.0-84996602325,,FI_004753,kept
2-s2.0-84995569111,,FI_004754,kept
2-s2.0-85007415599,,FI_004755,kept
2-s2.0-85050526363,,FI_004756,kept
2-s2.0-85144928509,,FI_004757,kept
2-s2.0-85165466500,,FI_004758,kept
2-s2.0-85071294351,,FI_004759,kept
2-s2.0-85100846850,,FI_004760,kept
2-s2.0-85192557379,,FI_004761,kept
2-s2.0-85203074100,,FI_004762,kept
2-s2.0-105022121045,,FI_004763,kept
2-s2.0-105012036382,,FI_004764,kept
WOS:001546466500010,,FI_004765,kept
WOS:000824870300008,,FI_004766,kept
2-s2.0-85207403303,,FI_004767,kept
2-s2.0-85211497075,,FI_004768,kept
2-s2.0-105008977078,,FI_004769,kept
2-s2.0-85170102456,,FI_004770,kept
2-s2.0-84891552581,,FI_004771,kept
2-s2.0-84902955757,,FI_004772,kept
2-s2.0-85133446653,,FI_004773,kept
WOS:001509051100014,,FI_004774,kept
WOS:001629538900018,,FI_004775,kept
2-s2.0-85172461143,,FI_004776,kept
2-s2.0-85202963681,,FI_004777,kept
2-s2.0-85203074916,,FI_004778,kept
2-s2.0-85123867530,,FI_004779,kept
2-s2.0-85079880078,,FI_004780,kept
2-s2.0-85159870582,,FI_004781,kept
2-s2.0-85211766142,,FI_004782,kept
2-s2.0-84957745243,,FI_004783,kept
2-s2.0-84957767787,,FI_004784,kept
2-s2.0-105012483417,,FI_004785,kept
2-s2.0-85135083204,,FI_004786,kept
2-s2.0-105009608185,,FI_004787,kept
WOS:000420075400006,,FI_004788,kept
2-s2.0-105002342717,,FI_004789,kept
WOS:001390088500002,,FI_004790,kept
2-s2.0-85214644539,,FI_004791,kept
2-s2.0-85210266033,,FI_004792,kept
2-s2.0-85179954384,,FI_004793,kept
WOS:000752470900010,,FI_004794,kept
2-s2.0-85111187992,,FI_004795,kept
2-s2.0-85180174170,,FI_004796,kept
2-s2.0-105005576292,,FI_004797,kept
WOS:001606364600001,,FI_004798,kept
2-s2.0-105009280359,,FI_004799,kept
2-s2.0-85142068046,,FI_004800,kept
2-s2.0-85158902388,,FI_004801,kept
2-s2.0-85168467215,,FI_004802,kept
2-s2.0-85189697506,,FI_004803,kept
2-s2.0-105015981066,,FI_004804,kept
2-s2.0-105026794241,,FI_004805,kept
2-s2.0-85208475494,,FI_004806,kept
2-s2.0-85160671261,,FI_004807,kept
2-s2.0-85183961860,,FI_004808,kept
WOS:001628505800037,,FI_004809,kept
2-s2.0-85197405963,,FI_004810,kept
2-s2.0-85211824917,,FI_004811,kept
2-s2.0-85183351430,,FI_004812,kept
2-s2.0-85208608954,,FI_004813,kept
2-s2.0-85187503517,,FI_004814,kept
2-s2.0-85151122941,,FI_004815,kept
2-s2.0-85060064320,,FI_004816,kept
2-s2.0-85075503186,,FI_004817,kept
2-s2.0-85077606473,,FI_004818,kept
2-s2.0-85090520171,,FI_004819,kept
2-s2.0-85091934625,,FI_004820,kept
2-s2.0-85117118475,,FI_004821,kept
2-s2.0-85074981212,,FI_004822,kept
2-s2.0-85075252984,,FI_004823,kept
2-s2.0-85163057888,,FI_004824,kept
WOS:001280923300011,,FI_004825,kept
WOS:000603663700005,,FI_004826,kept
2-s2.0-85216405924,,FI_004827,kept
2-s2.0-105010859426,,FI_004828,kept
2-s2.0-85129900637,,FI_004829,kept
2-s2.0-85162806043,,FI_004830,kept
2-s2.0-85203813346,,FI_004831,kept
2-s2.0-85203794842,,FI_004832,kept
2-s2.0-85217213528,,FI_004833,kept
2-s2.0-85217214566,,FI_004834,kept
2-s2.0-85173616825,,FI_004835,kept
2-s2.0-85190235648,,FI_004836,kept
WOS:000451719800013,,FI_004837,kept
2-s2.0-85121933298,,FI_004838,kept
2-s2.0-85159652302,,FI_004839,kept
2-s2.0-85079398273,,FI_004840,kept
WOS:001235034900008,,FI_004841,kept
2-s2.0-85214575370,,FI_004842,kept
2-s2.0-85201149109,,FI_004843,kept
2-s2.0-84940643727,,FI_004844,kept
2-s2.0-85062053814,,FI_004845,kept
2-s2.0-85034264222,,FI_004846,kept
2-s2.0-85064430512,,FI_004847,kept
2-s2.0-85061069557,,FI_004848,kept
2-s2.0-85076824750,,FI_004849,kept
2-s2.0-85076843351,,FI_004850,kept
2-s2.0-85075678217,,FI_004851,kept
2-s2.0-85130123857,,FI_004852,kept
2-s2.0-85097498329,,FI_004853,kept
2-s2.0-85087888938,,FI_004854,kept
WOS:000543736300008,,FI_004855,kept
2-s2.0-85087924394,,FI_004856,kept
2-s2.0-85107311501,,FI_004857,kept
2-s2.0-85115411209,,FI_004858,kept
2-s2.0-85115360641,,FI_004859,kept
2-s2.0-85107291594,,FI_004860,kept
2-s2.0-85088695571,,FI_004861,kept
2-s2.0-85121780321,,FI_004862,kept
2-s2.0-85087892943,,FI_004863,kept
2-s2.0-85129684562,,FI_004864,kept
2-s2.0-85121833839,,FI_004865,kept
2-s2.0-85133689379,,FI_004866,kept
2-s2.0-85174266400,,FI_004867,kept
2-s2.0-85133658575,,FI_004868,kept
2-s2.0-85142085888,,FI_004869,kept
2-s2.0-85139954857,,FI_004870,kept
2-s2.0-85133678114,,FI_004871,kept
2-s2.0-85142043943,,FI_004872,kept
2-s2.0-85133677096,,FI_004873,kept
2-s2.0-85142035540,,FI_004874,kept
WOS:000825261300002,,FI_004875,kept
2-s2.0-85133675927,,FI_004876,kept
2-s2.0-85133693121,,FI_004877,kept
2-s2.0-85174315319,,FI_004878,kept
2-s2.0-85174243164,,FI_004879,kept
2-s2.0-85177845987,,FI_004880,kept
2-s2.0-85212978614,,FI_004881,kept
2-s2.0-85177871708,,FI_004882,kept
2-s2.0-85174282659,,FI_004883,kept
2-s2.0-85174244329,,FI_004884,kept
2-s2.0-85178426814,,FI_004885,kept
2-s2.0-85192734364,,FI_004886,kept
2-s2.0-105013761854,,FI_004887,kept
2-s2.0-85200381868,,FI_004888,kept
2-s2.0-85212949218,,FI_004889,kept
2-s2.0-85202571242,,FI_004890,kept
2-s2.0-105010698045,,FI_004891,kept
2-s2.0-105010683940,,FI_004892,kept
2-s2.0-105013750519,,FI_004893,kept
2-s2.0-105022207113,,FI_004894,kept
2-s2.0-84884322579,,FI_004895,kept
WOS:000435506500010,,FI_004896,kept
2-s2.0-85150344141,,FI_004897,kept
WOS:000740520200003,,FI_004898,kept
2-s2.0-105025684495,,FI_004899,kept
2-s2.0-85133482732,,FI_004900,kept
2-s2.0-85190259607,,FI_004901,kept
2-s2.0-85190674420,,FI_004902,kept
2-s2.0-85190644592,,FI_004903,kept
2-s2.0-85192894595,,FI_004904,kept
WOS:000778732900012,,FI_004905,kept
WOS:000874746400008,,FI_004906,kept
2-s2.0-85045996816,,FI_004907,kept
2-s2.0-85206610956,,FI_004908,kept
2-s2.0-105003186737,,FI_004909,kept
WOS:001604218900005,,FI_004910,kept
WOS:001604218900015,,FI_004911,kept
WOS:000505156800010,,FI_004912,kept
WOS:000512303300002,,FI_004913,kept
2-s2.0-85201720112,,FI_004914,kept
WOS:000595052800017,,FI_004915,kept
WOS:000563780700015,,FI_004916,kept
2-s2.0-85103283324,,FI_004917,kept
2-s2.0-85131182836,,FI_004918,kept
WOS:000544805200003,,FI_004919,kept
WOS:000607266800008,,FI_004920,kept
WOS:001097342800003,,FI_004921,kept
WOS:001487707400002,,FI_004922,kept
2-s2.0-85172263601,,FI_004923,kept
WOS:001091172600002,,FI_004924,kept
2-s2.0-85141425875,,FI_004925,kept
2-s2.0-85050892604,,FI_004926,kept
2-s2.0-85123364401,,FI_004927,kept
WOS:000862763500005,,FI_004928,kept
2-s2.0-105004389780,,FI_004929,kept
2-s2.0-105000294008,,FI_004930,kept
2-s2.0-85104182445,,FI_004931,kept
2-s2.0-105008968816,,FI_004932,kept
2-s2.0-85152364293,,FI_004933,kept
2-s2.0-85098146810,,FI_004934,kept
2-s2.0-85079531465,,FI_004935,kept
2-s2.0-85099113147,,FI_004936,kept
2-s2.0-85099106875,,FI_004937,kept
2-s2.0-85135809643,,FI_004938,kept
2-s2.0-86000637386,,FI_004939,kept
2-s2.0-86000587212,,FI_004940,kept
2-s2.0-86000764909,,FI_004941,kept
2-s2.0-105007214067,,FI_004942,kept
2-s2.0-85190821298,,FI_004943,kept
2-s2.0-105002119545,,FI_004944,kept
2-s2.0-85134332665,,FI_004945,kept
2-s2.0-85149370724,,FI_004946,kept
2-s2.0-85106320871,,FI_004947,kept
2-s2.0-85109379501,,FI_004948,kept
2-s2.0-85149399318,,FI_004949,kept
2-s2.0-85112520025,,FI_004950,kept
2-s2.0-85181812661,,FI_004951,kept
2-s2.0-85088702492,,FI_004952,kept
WOS:000466578000009,,FI_004953,kept
WOS:000531005600003,,FI_004954,kept
2-s2.0-105008337987,,FI_004955,kept
WOS:000445433200029,,FI_004956,kept
WOS:000446112400027,,FI_004957,kept
WOS:000459816600009,,FI_004958,kept
WOS:001077835300004,,FI_004959,kept
2-s2.0-85162998631,,FI_004960,kept
2-s2.0-105014218660,,FI_004961,kept
WOS:001604429700001,,FI_004962,kept
2-s2.0-85092707885,,FI_004963,kept
2-s2.0-85092741231,,FI_004964,kept
2-s2.0-85011279052,,FI_004965,kept
2-s2.0-85042800617,,FI_004966,kept
2-s2.0-85061947289,,FI_004967,kept
2-s2.0-85091816702,,FI_004968,kept
2-s2.0-85106978287,,FI_004969,kept
2-s2.0-85120876250,,FI_004970,kept
2-s2.0-85125218831,,FI_004971,kept
2-s2.0-85183988744,,FI_004972,kept
2-s2.0-85191552312,,FI_004973,kept
2-s2.0-85194910176,,FI_004974,kept
2-s2.0-105016408384,,FI_004975,kept
2-s2.0-105018058148,,FI_004976,kept
2-s2.0-85190457803,,FI_004977,kept
2-s2.0-85122596468,,FI_004978,kept
WOS:000856546800004,,FI_004979,kept
2-s2.0-105008020233,,FI_004980,kept
2-s2.0-84978800257,,FI_004981,kept
2-s2.0-84978910326,,FI_004982,kept
2-s2.0-85063176699,,FI_004983,kept
2-s2.0-85072980183,,FI_004984,kept
2-s2.0-85101026733,,FI_004985,kept
2-s2.0-85194225586,,FI_004986,kept
2-s2.0-85200918581,,FI_004987,kept
2-s2.0-85203328889,,FI_004988,kept
2-s2.0-85211707096,,FI_004989,kept
2-s2.0-85215311032,,FI_004990,kept
2-s2.0-105020582154,,FI_004991,kept
2-s2.0-85162249922,,FI_004992,kept
2-s2.0-105014010191,,FI_004993,kept
2-s2.0-85126461063,,FI_004994,kept
2-s2.0-85063697164,,FI_004995,kept
2-s2.0-85116447101,,FI_004996,kept
2-s2.0-105004426826,,FI_004997,kept
2-s2.0-105006918124,,FI_004998,kept
2-s2.0-105021064569,,FI_004999,kept
2-s2.0-85177931829,,FI_005000,kept
2-s2.0-85070439386,,FI_005001,kept
2-s2.0-105026813185,,FI_005002,kept
2-s2.0-105015419500,,FI_005003,kept
2-s2.0-85175518897,,FI_005004,kept
2-s2.0-85201999728,,FI_005005,kept
2-s2.0-85210719985,,FI_005006,kept
2-s2.0-85209001776,,FI_005007,kept
2-s2.0-85209006397,,FI_005008,kept
2-s2.0-105005922814,,FI_005009,kept
2-s2.0-105021737525,,FI_005010,kept
2-s2.0-105025304671,,FI_005011,kept
WOS:001529067500012,,FI_005012,kept
WOS:001185607600011,,FI_005013,kept
2-s2.0-85205236523,,FI_005014,kept
2-s2.0-84884564744,,FI_005015,kept
2-s2.0-85196111257,,FI_005016,kept
2-s2.0-105001444776,,FI_005017,kept
2-s2.0-105016832772,,FI_005018,kept
2-s2.0-85142724883,,FI_005019,kept
2-s2.0-85142675422,,FI_005020,kept
2-s2.0-85159819809,,FI_005021,kept
2-s2.0-85166406488,,FI_005022,kept
2-s2.0-85184039941,,FI_005023,kept
2-s2.0-85181017746,,FI_005024,kept
2-s2.0-85184081156,,FI_005025,kept
2-s2.0-85184753701,,FI_005026,kept
2-s2.0-85184781460,,FI_005027,kept
2-s2.0-85190736894,,FI_005028,kept
2-s2.0-85207262707,,FI_005029,kept
2-s2.0-86000620215,,FI_005030,kept
2-s2.0-105019488275,,FI_005031,kept
2-s2.0-105019311882,,FI_005032,kept
2-s2.0-85091625340,,FI_005033,kept
2-s2.0-85126576250,,FI_005034,kept
2-s2.0-85121225476,,FI_005035,kept
2-s2.0-85177560102,,FI_005036,kept
2-s2.0-85191751648,,FI_005037,kept
2-s2.0-85191713359,,FI_005038,kept
2-s2.0-105015984550,,FI_005039,kept
2-s2.0-105025210992,,FI_005040,kept
2-s2.0-85128365794,,FI_005041,kept
2-s2.0-84967262711,,FI_005042,kept
2-s2.0-85149231600,,FI_005043,kept
2-s2.0-85147451135,,FI_005044,kept
2-s2.0-85152719668,,FI_005045,kept
2-s2.0-85084257622,,FI_005046,kept
WOS:000541815200009,,FI_005047,kept
2-s2.0-85201927332,,FI_005048,kept
2-s2.0-105026489883,,FI_005049,kept
2-s2.0-105001978081,,FI_005050,kept
2-s2.0-85104008457,,FI_005051,kept
WOS:000417392100002,,FI_005052,kept
2-s2.0-85100321655,,FI_005053,kept
2-s2.0-105023095277,,FI_005054,kept
2-s2.0-105005725188,,FI_005055,kept
WOS:000446207600003,,FI_005056,kept
WOS:001598031200008,,FI_005057,kept
2-s2.0-85152720544,,FI_005058,kept
2-s2.0-85104262254,,FI_005059,kept
2-s2.0-85182193079,,FI_005060,kept
2-s2.0-85185971380,,FI_005061,kept
2-s2.0-85215391265,,FI_005062,kept
2-s2.0-105010917861,,FI_005063,kept
2-s2.0-84909644995,,FI_005064,kept
2-s2.0-84924285880,,FI_005065,kept
2-s2.0-84941118006,,FI_005066,kept
2-s2.0-85187145952,,FI_005067,kept
2-s2.0-105008317683,,FI_005068,kept
2-s2.0-85208613856,,FI_005069,kept
2-s2.0-105012206373,,FI_005070,kept
2-s2.0-85202181238,,FI_005071,kept
2-s2.0-105005610187,,FI_005072,kept
2-s2.0-105006709410,,FI_005073,kept
2-s2.0-105013326860,,FI_005074,kept
2-s2.0-105017465349,,FI_005075,kept
2-s2.0-105022616161,,FI_005076,kept
2-s2.0-84939451164,,FI_005077,kept
2-s2.0-85075138285,,FI_005078,kept
2-s2.0-85099395982,,FI_005079,kept
2-s2.0-85099785152,,FI_005080,kept
2-s2.0-85162101476,,FI_005081,kept
2-s2.0-85168589856,,FI_005082,kept
2-s2.0-85178067762,,FI_005083,kept
2-s2.0-84971730789,,FI_005084,kept
2-s2.0-33750910604,,FI_005085,kept
2-s2.0-79953288120,,FI_005086,kept
2-s2.0-0028710351,,FI_005087,kept
2-s2.0-84886908311,,FI_005088,kept
2-s2.0-85179179294,,FI_005089,kept
2-s2.0-85191732792,,FI_005090,kept
2-s2.0-105016162110,,FI_005091,kept
